,min,max,mean,med,std,label
79,0.7,1.1,0.8363636363636364,0.8,0.13618169680781098,PVC
80,0.072,0.472,0.22999999999999998,0.188,0.17112958053280364,PVC
81,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
82,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
83,0.6,1.4,0.92,0.95,0.27406406388125953,PVC
84,0.24,20.368,3.916,0.772,8.062640758461212,PVC
85,0.6,1.6,1.0333333333333332,1.0,0.32403703492039304,PVC
86,0.256,0.792,0.6272,0.776,0.2353278564046339,PVC
87,0.18,0.528,0.354,0.354,0.24607315985291855,PVC
88,0.072,0.248,0.15333333333333332,0.14,0.08875434261676064,PVC
89,0.096,0.248,0.1624,0.128,0.07029082443676415,PVC
90,0.06,0.276,0.1448,0.152,0.08905728493503494,PVC
91,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
92,0.8,1.4,1.0777777777777777,1.0,0.2333333333333333,PVC
93,0.216,0.632,0.424,0.424,0.2941564209736038,PVC
94,0.152,0.288,0.216,0.212,0.06299206299209448,PVC
95,0.164,0.64,0.402,0.402,0.3365828278447966,PVC
96,0.6,1.5,0.8727272727272728,0.8,0.26491851234260355,PVC
97,0.156,0.424,0.2826666666666667,0.268,0.1346006438815704,PVC
98,0.06,0.344,0.181,0.16,0.13223716068740535,PVC
99,0.116,0.448,0.2866666666666667,0.296,0.16619667064455093,PVC
100,0.064,0.176,0.128,0.144,0.05306599664568639,PVC
101,0.6,1.1,0.89,0.9,0.1523883926754995,PVC
102,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
103,0.104,0.496,0.238,0.176,0.175316856006489,PVC
104,0.7,1.4,1.0625,1.05,0.21998376563477848,PVC
105,0.5,1.4,0.96,1.0,0.2547329756605707,PVC
106,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
107,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
108,0.188,0.532,0.36,0.36,0.24324473272817235,PVC
109,0.208,0.548,0.378,0.378,0.2404163056034262,PVC
110,0.152,0.28,0.21600000000000003,0.21600000000000003,0.0905096679918781,PVC
111,0.7,1.6,1.075,1.0,0.3284161123592186,PVC
112,0.6,1.2,0.7999999999999999,0.7,0.22803508501982758,PVC
113,0.072,0.236,0.154,0.154,0.11596551211459379,PVC
114,0.18,0.284,0.236,0.24,0.04572380853195265,PVC
115,-100.0,-100.0,-100.0,-100.0,-100.0,PVC
116,0.18,0.54,0.36,0.36,0.25455844122715715,PVC
117,0.256,0.408,0.33199999999999996,0.33199999999999996,0.1074802307403552,PVC
118,0.2,0.216,0.20933333333333334,0.212,0.008326663997864522,PVC
119,0.6,1.3,0.9400000000000001,0.95,0.22211108331943577,PVC
120,0.064,0.168,0.112,0.10799999999999998,0.051845925587262885,PVC
121,0.216,0.464,0.34,0.34,0.1753624817342638,PVC
122,0.6,1.5,0.9555555555555556,0.9,0.24037008503093263,PVC
123,0.24,0.824,0.43,0.384,0.19863534428696217,PVC
124,0.776,0.784,0.782,0.784,0.0040000000000000036,PVC
125,0.268,0.56,0.41400000000000003,0.41400000000000003,0.2064751801064719,PVC
126,0.8,1.4,1.0555555555555556,1.0,0.22973414586817034,PVC
127,0.6,1.2,0.87,0.8500000000000001,0.18885620632287062,PVC
128,0.7,1.5,1.0555555555555556,1.0,0.21858128414340006,PVC
