,Time,II,PLETH
98,11:20:03.032,11.23,-177.0
99,11:20:03.082,13.82,-171.0
100,11:20:03.082,18.22,-163.0
101,11:20:03.131,24.23,-155.0
102,11:20:03.131,29.2,-146.0
103,11:20:03.131,30.61,-139.0
104,11:20:03.181,29.59,-130.0
105,11:20:03.181,26.75,-122.0
106,11:20:03.226,22.66,-115.0
107,11:20:03.226,17.52,-107.0
108,11:20:03.226,13.36,-101.0
109,11:20:03.272,9.86,-96.0
110,11:20:03.272,8.12,-92.0
111,11:20:03.319,6.92,-88.0
112,11:20:03.319,6.27,-84.0
113,11:20:03.367,5.91,-81.0
114,11:20:03.367,5.44,-77.0
115,11:20:03.367,4.89,-76.0
116,11:20:03.413,4.26,-73.0
117,11:20:03.413,3.76,-71.0
118,11:20:03.46,4.03,-71.0
119,11:20:03.46,4.21,-69.0
120,11:20:03.507,5.22,-69.0
121,11:20:03.507,7.34,-68.0
122,11:20:03.507,7.24,-69.0
123,11:20:03.553,5.53,-70.0
124,11:20:03.553,3.93,-71.0
125,11:20:03.601,1.78,-72.0
126,11:20:03.601,45.22,-71.0
127,11:20:03.647,6.3,-69.0
128,11:20:03.647,-26.12,-69.0
129,11:20:03.647,-25.22,-68.0
130,11:20:03.694,-25.12,-68.0
131,11:20:03.694,-24.75,-68.0
132,11:20:03.731,-24.02,-69.0
133,11:20:03.731,-22.75,-71.0
134,11:20:03.765,-20.34,-75.0
135,11:20:03.765,-16.48,-86.0
136,11:20:03.8,-12.07,-101.0
137,11:20:03.848,-8.8,-116.0
138,11:20:03.848,-3.59,-130.0
139,11:20:03.848,1.6,-143.0
140,11:20:03.882,4.82,-153.0
141,11:20:03.917,6.71,-161.0
142,11:20:03.917,7.6,-168.0
143,11:20:03.951,6.11,-171.0
144,11:20:03.951,4.79,-174.0
145,11:20:04,3.61,-174.0
146,11:20:04,2.82,-172.0
147,11:20:04,2.6,-169.0
148,11:20:04.05,4.29,-164.0
149,11:20:04.05,7.63,-158.0
150,11:20:04.101,12.36,-151.0
151,11:20:04.101,14.96,-142.0
152,11:20:04.151,14.56,-133.0
153,11:20:04.151,13.12,-125.0
154,11:20:04.151,10.57,-117.0
155,11:20:04.196,7.82,-109.0
156,11:20:04.196,5.17,-102.0
157,11:20:04.231,3.12,-96.0
158,11:20:04.231,1.95,-90.0
159,11:20:04.266,1.31,-87.0
160,11:20:04.266,1.22,-83.0
161,11:20:04.3,1.4,-80.0
162,11:20:04.335,1.71,-78.0
163,11:20:04.335,1.95,-76.0
164,11:20:04.384,2.3,-74.0
165,11:20:04.384,2.77,-73.0
166,11:20:04.384,3.71,-70.0
167,11:20:04.434,5.06,-70.0
168,11:20:04.434,7.64,-69.0
169,11:20:04.485,12.87,-69.0
170,11:20:04.485,14.79,-70.0
171,11:20:04.485,11.7,-67.0
172,11:20:04.534,10.17,-67.0
173,11:20:04.534,9.03,-66.0
174,11:20:04.584,32.24,-67.0
175,11:20:04.584,69.8,-66.0
176,11:20:04.584,-19.15,-67.0
177,11:20:04.634,-12.67,-67.0
178,11:20:04.634,-11.04,-69.0
179,11:20:04.684,-10.15,-70.0
180,11:20:04.684,-9.41,-70.0
181,11:20:04.684,-7.82,-72.0
182,11:20:04.734,-6.0,-74.0
183,11:20:04.734,1.28,-82.0
184,11:20:04.784,9.36,-95.0
185,11:20:04.784,14.28,-111.0
186,11:20:04.784,14.65,-126.0
187,11:20:04.818,14.78,-139.0
188,11:20:04.866,13.22,-150.0
189,11:20:04.866,11.67,-159.0
190,11:20:04.866,9.9,-165.0
191,11:20:04.9,7.3,-169.0
192,11:20:04.933,4.23,-172.0
193,11:20:04.933,0.91,-174.0
194,11:20:04.967,-3.29,-174.0
195,11:20:04.967,-4.08,-173.0
196,11:20:05.016,-3.0,-167.0
197,11:20:05.016,-1.75,-160.0
198,11:20:05.051,0.31,-152.0
199,11:20:05.051,2.91,-144.0
200,11:20:05.085,4.44,-134.0
201,11:20:05.085,3.94,-125.0
202,11:20:05.134,2.54,-120.0
203,11:20:05.134,0.6,-112.0
204,11:20:05.184,-1.25,-105.0
205,11:20:05.184,-3.2,-100.0
206,11:20:05.184,-4.87,-96.0
207,11:20:05.233,-6.28,-91.0
208,11:20:05.233,-7.16,-88.0
209,11:20:05.285,-7.41,-83.0
210,11:20:05.285,-7.31,-82.0
211,11:20:05.285,-6.85,-81.0
212,11:20:05.334,-6.68,-79.0
213,11:20:05.334,-6.56,-77.0
214,11:20:05.384,-6.63,-75.0
215,11:20:05.384,-6.54,-75.0
216,11:20:05.384,-6.08,-75.0
217,11:20:05.434,-5.16,-74.0
218,11:20:05.434,-2.79,-74.0
219,11:20:05.485,-1.94,-75.0
220,11:20:05.485,-3.91,-75.0
221,11:20:05.485,-5.23,-75.0
222,11:20:05.534,-6.72,-74.0
223,11:20:05.534,32.33,-74.0
224,11:20:05.585,7.81,-75.0
225,11:20:05.585,-26.48,-73.0
226,11:20:05.585,-26.9,-74.0
227,11:20:05.634,-25.57,-75.0
228,11:20:05.634,-24.24,-75.0
229,11:20:05.684,-23.15,-74.0
230,11:20:05.684,-21.88,-75.0
231,11:20:05.684,-20.09,-79.0
232,11:20:05.733,-17.14,-89.0
233,11:20:05.733,-14.4,-103.0
234,11:20:05.784,-11.47,-120.0
235,11:20:05.784,-7.2,-135.0
236,11:20:05.784,-3.47,-147.0
237,11:20:05.835,-1.44,-157.0
238,11:20:05.835,-0.08,-165.0
239,11:20:05.88,0.64,-172.0
240,11:20:05.88,1.04,-178.0
241,11:20:05.88,1.54,-180.0
242,11:20:05.929,1.87,-181.0
243,11:20:05.929,3.16,-179.0
244,11:20:05.967,5.64,-178.0
245,11:20:05.967,9.77,-171.0
246,11:20:06.001,15.42,-163.0
247,11:20:06.001,21.19,-156.0
248,11:20:06.05,23.68,-146.0
249,11:20:06.05,23.82,-136.0
250,11:20:06.084,22.64,-128.0
251,11:20:06.084,20.35,-119.0
252,11:20:06.133,17.12,-112.0
253,11:20:06.133,13.86,-107.0
254,11:20:06.167,11.82,-102.0
255,11:20:06.167,11.89,-97.0
256,11:20:06.201,11.08,-94.0
257,11:20:06.201,9.72,-89.0
258,11:20:06.25,8.94,-87.0
259,11:20:06.25,8.69,-85.0
260,11:20:06.283,7.4,-82.0
261,11:20:06.283,5.99,-80.0
262,11:20:06.317,5.13,-78.0
263,11:20:06.351,4.82,-77.0
264,11:20:06.351,4.63,-76.0
265,11:20:06.4,4.71,-76.0
266,11:20:06.4,5.27,-74.0
267,11:20:06.45,6.71,-73.0
268,11:20:06.45,5.79,-72.0
269,11:20:06.45,3.05,-72.0
270,11:20:06.484,0.96,-72.0
271,11:20:06.484,2.04,-73.0
272,11:20:06.517,47.44,-73.0
273,11:20:06.567,-18.44,-72.0
274,11:20:06.567,-19.81,-74.0
275,11:20:06.567,-18.9,-73.0
276,11:20:06.616,-17.82,-73.0
277,11:20:06.616,-17.88,-73.0
278,11:20:06.65,-16.91,-73.0
279,11:20:06.65,-15.65,-72.0
280,11:20:06.699,-13.26,-77.0
281,11:20:06.699,-9.08,-87.0
282,11:20:06.745,-3.44,-104.0
283,11:20:06.745,2.26,-118.0
284,11:20:06.745,8.33,-131.0
285,11:20:06.784,13.97,-143.0
286,11:20:06.784,18.17,-154.0
287,11:20:06.831,19.06,-161.0
288,11:20:06.831,19.04,-170.0
289,11:20:06.865,17.68,-175.0
290,11:20:06.865,16.34,-179.0
291,11:20:06.914,14.46,-180.0
292,11:20:06.914,12.67,-178.0
293,11:20:06.964,12.45,-173.0
294,11:20:06.964,13.12,-166.0
295,11:20:06.964,14.33,-159.0
296,11:20:06.999,15.05,-149.0
297,11:20:07.033,15.3,-139.0
298,11:20:07.033,13.92,-131.0
299,11:20:07.067,12.11,-123.0
300,11:20:07.067,9.31,-115.0
301,11:20:07.116,5.86,-106.0
302,11:20:07.116,3.0,-100.0
303,11:20:07.15,0.11,-95.0
304,11:20:07.15,-1.17,-91.0
305,11:20:07.183,-2.87,-88.0
306,11:20:07.183,-4.62,-85.0
307,11:20:07.217,-6.46,-82.0
308,11:20:07.266,-6.64,-81.0
309,11:20:07.266,-6.47,-79.0
310,11:20:07.266,-6.37,-76.0
311,11:20:07.318,-6.49,-73.0
312,11:20:07.318,-5.74,-73.0
313,11:20:07.366,-4.82,-75.0
314,11:20:07.366,-1.74,-73.0
315,11:20:07.366,2.67,-71.0
316,11:20:07.417,3.7,-71.0
317,11:20:07.417,2.4,-70.0
318,11:20:07.467,3.57,-70.0
319,11:20:07.467,6.46,-70.0
320,11:20:07.467,63.43,-70.0
321,11:20:07.516,-18.5,-72.0
322,11:20:07.516,-22.55,-71.0
323,11:20:07.55,-20.54,-73.0
324,11:20:07.55,-19.0,-73.0
325,11:20:07.599,-17.52,-74.0
326,11:20:07.599,-17.0,-76.0
327,11:20:07.633,-16.44,-79.0
328,11:20:07.633,-15.31,-84.0
329,11:20:07.683,-13.89,-96.0
330,11:20:07.683,-11.6,-109.0
331,11:20:07.683,-8.66,-124.0
332,11:20:07.717,-4.9,-137.0
333,11:20:07.717,-1.48,-148.0
334,11:20:07.766,0.48,-157.0
335,11:20:07.766,0.68,-165.0
336,11:20:07.8,0.19,-173.0
337,11:20:07.8,-0.11,-175.0
338,11:20:07.834,-0.53,-178.0
339,11:20:07.867,-1.25,-180.0
340,11:20:07.867,-1.63,-179.0
341,11:20:07.914,-0.89,-176.0
342,11:20:07.914,0.61,-169.0
343,11:20:07.949,3.41,-162.0
344,11:20:07.949,7.16,-152.0
345,11:20:07.983,10.47,-144.0
346,11:20:07.983,11.98,-135.0
347,11:20:08.017,11.25,-127.0
348,11:20:08.05,9.34,-119.0
349,11:20:08.05,7.24,-112.0
350,11:20:08.083,4.69,-106.0
351,11:20:08.083,2.92,-101.0
352,11:20:08.117,1.52,-96.0
353,11:20:08.165,0.69,-93.0
354,11:20:08.165,-0.4,-89.0
355,11:20:08.165,-0.57,-87.0
356,11:20:08.2,-0.67,-85.0
357,11:20:08.2,-0.73,-83.0
358,11:20:08.234,-0.61,-81.0
359,11:20:08.267,-0.52,-80.0
360,11:20:08.267,-0.45,-79.0
361,11:20:08.316,0.0,-78.0
362,11:20:08.316,0.73,-78.0
363,11:20:08.365,2.58,-77.0
364,11:20:08.365,6.45,-77.0
365,11:20:08.365,7.46,-76.0
366,11:20:08.399,5.31,-76.0
367,11:20:08.399,3.79,-74.0
368,11:20:08.434,2.52,-74.0
369,11:20:08.483,46.03,-74.0
370,11:20:08.483,-4.23,-76.0
371,11:20:08.483,-21.11,-76.0
372,11:20:08.533,-19.6,-77.0
373,11:20:08.533,-19.32,-77.0
374,11:20:08.569,-19.21,-77.0
375,11:20:08.569,-18.91,-79.0
376,11:20:08.618,-18.48,-79.0
377,11:20:08.618,-17.55,-85.0
378,11:20:08.665,-15.56,-98.0
379,11:20:08.665,-12.38,-110.0
380,11:20:08.665,-9.94,-123.0
381,11:20:08.714,-6.5,-137.0
382,11:20:08.714,-3.76,-150.0
383,11:20:08.75,-1.81,-159.0
384,11:20:08.75,0.01,-167.0
385,11:20:08.783,2.15,-175.0
386,11:20:08.783,4.28,-181.0
387,11:20:08.817,4.55,-185.0
388,11:20:08.851,4.96,-187.0
389,11:20:08.851,5.7,-186.0
390,11:20:08.9,7.94,-182.0
391,11:20:08.9,12.09,-175.0
392,11:20:08.9,17.55,-165.0
393,11:20:08.948,21.71,-154.0
394,11:20:08.948,22.8,-144.0
395,11:20:09,21.77,-133.0
396,11:20:09,18.95,-124.0
397,11:20:09,14.46,-119.0
398,11:20:09.049,9.73,-113.0
399,11:20:09.049,5.06,-108.0
400,11:20:09.083,2.11,-101.0
401,11:20:09.083,0.31,-97.0
402,11:20:09.116,-0.19,-92.0
403,11:20:09.166,0.17,-89.0
404,11:20:09.166,0.38,-85.0
405,11:20:09.166,0.73,-83.0
406,11:20:09.217,1.38,-82.0
407,11:20:09.217,1.93,-78.0
408,11:20:09.217,2.36,-75.0
409,11:20:09.25,3.5,-74.0
410,11:20:09.299,4.58,-73.0
411,11:20:09.299,6.75,-73.0
412,11:20:09.299,11.02,-71.0
413,11:20:09.336,12.72,-71.0
414,11:20:09.336,10.21,-71.0
415,11:20:09.383,8.59,-72.0
416,11:20:09.383,6.61,-71.0
417,11:20:09.417,47.25,-71.0
418,11:20:09.417,34.81,-73.0
419,11:20:09.467,-9.49,-71.0
420,11:20:09.467,-9.92,-72.0
421,11:20:09.517,-8.55,-72.0
422,11:20:09.517,-6.08,-73.0
423,11:20:09.517,-4.13,-71.0
424,11:20:09.566,-0.78,-72.0
425,11:20:09.566,1.6,-75.0
426,11:20:09.6,3.73,-85.0
427,11:20:09.6,5.34,-101.0
428,11:20:09.634,6.27,-116.0
429,11:20:09.682,9.26,-133.0
430,11:20:09.682,12.18,-146.0
431,11:20:09.682,13.71,-156.0
432,11:20:09.717,13.46,-164.0
433,11:20:09.717,13.06,-170.0
434,11:20:09.75,12.56,-176.0
435,11:20:09.8,11.76,-181.0
436,11:20:09.8,10.88,-182.0
437,11:20:09.8,10.42,-183.0
438,11:20:09.85,11.45,-180.0
439,11:20:09.85,13.8,-174.0
440,11:20:09.884,16.47,-164.0
441,11:20:09.884,18.9,-153.0
442,11:20:09.932,20.08,-143.0
443,11:20:09.932,20.05,-135.0
444,11:20:09.965,18.53,-127.0
445,11:20:09.965,15.51,-119.0
446,11:20:09.998,11.61,-112.0
447,11:20:09.998,7.02,-105.0
448,11:20:10.034,3.72,-102.0
449,11:20:10.083,1.17,-98.0
450,11:20:10.083,-0.96,-94.0
451,11:20:10.083,-1.36,-90.0
452,11:20:10.117,-1.25,-86.0
453,11:20:10.117,-1.66,-82.0
454,11:20:10.166,-2.17,-81.0
455,11:20:10.166,-3.19,-79.0
456,11:20:10.201,-4.34,-78.0
457,11:20:10.201,-5.03,-76.0
458,11:20:10.249,-5.52,-76.0
459,11:20:10.249,-5.4,-74.0
460,11:20:10.284,-4.35,-75.0
461,11:20:10.284,-3.35,-74.0
462,11:20:10.333,-5.5,-75.0
463,11:20:10.333,-8.82,-74.0
464,11:20:10.382,-10.86,-73.0
465,11:20:10.382,-8.67,-73.0
466,11:20:10.382,44.08,-73.0
467,11:20:10.416,-37.55,-74.0
468,11:20:10.416,-37.95,-73.0
469,11:20:10.466,-36.04,-73.0
470,11:20:10.466,-35.62,-75.0
471,11:20:10.501,-35.12,-75.0
472,11:20:10.501,-33.77,-75.0
473,11:20:10.55,-32.7,-78.0
474,11:20:10.55,-30.81,-85.0
475,11:20:10.599,-27.99,-98.0
476,11:20:10.599,-24.61,-113.0
477,11:20:10.599,-20.19,-129.0
478,11:20:10.633,-15.02,-141.0
479,11:20:10.682,-11.05,-153.0
480,11:20:10.682,-8.67,-161.0
481,11:20:10.682,-7.15,-172.0
482,11:20:10.716,-7.46,-179.0
483,11:20:10.716,-7.61,-187.0
484,11:20:10.766,-7.7,-190.0
485,11:20:10.766,-7.56,-190.0
486,11:20:10.8,-6.61,-187.0
487,11:20:10.8,-4.6,-182.0
488,11:20:10.849,-0.05,-175.0
489,11:20:10.849,7.24,-164.0
490,11:20:10.884,15.15,-153.0
491,11:20:10.884,19.06,-145.0
492,11:20:10.931,19.03,-137.0
493,11:20:10.931,16.71,-129.0
494,11:20:10.964,13.57,-123.0
495,11:20:10.964,10.12,-116.0
496,11:20:11.001,8.36,-109.0
497,11:20:11.001,8.22,-102.0
498,11:20:11.049,7.88,-96.0
499,11:20:11.049,7.91,-93.0
500,11:20:11.083,8.12,-90.0
501,11:20:11.083,8.63,-86.0
502,11:20:11.117,9.63,-84.0
503,11:20:11.117,11.05,-80.0
504,11:20:11.15,12.64,-79.0
505,11:20:11.199,14.54,-77.0
506,11:20:11.199,16.99,-76.0
507,11:20:11.199,19.18,-75.0
508,11:20:11.233,22.43,-75.0
509,11:20:11.267,27.58,-74.0
510,11:20:11.267,25.86,-72.0
511,11:20:11.316,20.39,-73.0
512,11:20:11.316,16.81,-73.0
513,11:20:11.316,13.69,-74.0
514,11:20:11.35,63.81,-73.0
515,11:20:11.397,43.69,-74.0
516,11:20:11.397,-4.23,-74.0
517,11:20:11.397,-10.81,-75.0
518,11:20:11.445,-11.52,-76.0
519,11:20:11.445,-11.31,-77.0
520,11:20:11.481,-11.52,-77.0
521,11:20:11.481,-11.15,-77.0
522,11:20:11.515,-10.68,-80.0
523,11:20:11.515,-10.12,-90.0
524,11:20:11.55,-9.05,-104.0
525,11:20:11.584,-7.83,-118.0
526,11:20:11.584,-4.95,-133.0
527,11:20:11.633,0.38,-148.0
528,11:20:11.633,7.73,-160.0
529,11:20:11.633,11.71,-170.0
530,11:20:11.667,13.31,-178.0
531,11:20:11.714,14.75,-184.0
532,11:20:11.714,14.49,-187.0
533,11:20:11.714,14.08,-188.0
534,11:20:11.765,13.11,-185.0
535,11:20:11.765,12.58,-181.0
536,11:20:11.799,12.91,-175.0
537,11:20:11.799,15.46,-166.0
538,11:20:11.834,18.49,-157.0
539,11:20:11.834,20.6,-147.0
540,11:20:11.867,21.87,-136.0
541,11:20:11.915,20.91,-125.0
542,11:20:11.915,18.54,-117.0
543,11:20:11.915,15.55,-110.0
544,11:20:11.951,13.37,-104.0
545,11:20:11.999,10.19,-102.0
546,11:20:11.999,7.24,-98.0
547,11:20:11.999,3.41,-94.0
548,11:20:12.034,0.57,-89.0
549,11:20:12.034,-0.93,-84.0
550,11:20:12.067,-2.41,-83.0
551,11:20:12.116,-2.95,-81.0
552,11:20:12.116,-2.96,-80.0
553,11:20:12.116,-2.97,-78.0
554,11:20:12.15,-2.8,-76.0
555,11:20:12.199,-2.5,-75.0
556,11:20:12.199,-2.25,-74.0
557,11:20:12.199,-1.1,-74.0
558,11:20:12.234,-2.8,-73.0
559,11:20:12.282,-7.85,-72.0
560,11:20:12.282,-12.31,-72.0
561,11:20:12.282,-16.39,-72.0
562,11:20:12.316,48.29,-71.0
563,11:20:12.316,-34.12,-72.0
564,11:20:12.367,-55.64,-71.0
565,11:20:12.367,-49.88,-71.0
566,11:20:12.416,-46.53,-71.0
567,11:20:12.416,-42.0,-71.0
568,11:20:12.416,-36.7,-70.0
569,11:20:12.45,-30.82,-70.0
570,11:20:12.483,-24.65,-76.0
571,11:20:12.483,-20.05,-89.0
572,11:20:12.532,-15.04,-106.0
573,11:20:12.532,-10.52,-124.0
574,11:20:12.583,-4.9,-141.0
575,11:20:12.583,-1.88,-156.0
576,11:20:12.583,0.76,-166.0
577,11:20:12.633,2.52,-175.0
578,11:20:12.633,3.45,-181.0
579,11:20:12.633,3.94,-187.0
580,11:20:12.667,4.49,-191.0
581,11:20:12.7,6.08,-191.0
582,11:20:12.7,9.22,-189.0
583,11:20:12.734,15.52,-185.0
584,11:20:12.734,25.29,-179.0
585,11:20:12.783,33.47,-171.0
586,11:20:12.783,39.64,-161.0
587,11:20:12.816,42.02,-152.0
588,11:20:12.816,42.45,-142.0
589,11:20:12.866,41.65,-132.0
590,11:20:12.866,39.45,-124.0
591,11:20:12.901,35.58,-117.0
592,11:20:12.901,30.72,-111.0
593,11:20:12.947,25.62,-108.0
594,11:20:12.947,20.85,-103.0
595,11:20:12.982,16.48,-99.0
596,11:20:12.982,12.88,-95.0
597,11:20:13.016,10.65,-92.0
598,11:20:13.016,8.77,-91.0
599,11:20:13.05,7.36,-88.0
600,11:20:13.099,5.55,-86.0
601,11:20:13.099,3.65,-85.0
602,11:20:13.099,2.38,-82.0
603,11:20:13.151,0.97,-78.0
604,11:20:13.151,0.03,-78.0
605,11:20:13.195,0.31,-77.0
606,11:20:13.195,1.45,-76.0
607,11:20:13.195,0.02,-75.0
608,11:20:13.241,-5.75,-74.0
609,11:20:13.241,-11.9,-76.0
610,11:20:13.289,-19.21,-75.0
611,11:20:13.289,22.58,-76.0
612,11:20:13.336,43.57,-76.0
613,11:20:13.336,-35.84,-75.0
614,11:20:13.336,-44.95,-75.0
615,11:20:13.384,-41.12,-75.0
616,11:20:13.384,-37.51,-76.0
617,11:20:13.43,-34.49,-76.0
618,11:20:13.43,-31.24,-75.0
619,11:20:13.43,-27.68,-78.0
620,11:20:13.477,-23.86,-89.0
621,11:20:13.477,-18.96,-104.0
622,11:20:13.524,-14.13,-122.0
623,11:20:13.524,-8.66,-139.0
624,11:20:13.571,-1.7,-154.0
625,11:20:13.571,3.06,-167.0
626,11:20:13.571,6.06,-176.0
627,11:20:13.619,7.37,-185.0
628,11:20:13.619,9.07,-191.0
629,11:20:13.666,10.79,-194.0
630,11:20:13.666,11.54,-197.0
631,11:20:13.713,11.38,-195.0
632,11:20:13.713,12.48,-193.0
633,11:20:13.713,14.42,-187.0
634,11:20:13.747,18.02,-179.0
635,11:20:13.783,21.62,-167.0
636,11:20:13.783,24.38,-157.0
637,11:20:13.833,23.39,-144.0
638,11:20:13.833,20.89,-133.0
639,11:20:13.833,16.85,-125.0
640,11:20:13.866,13.42,-118.0
641,11:20:13.901,10.17,-113.0
642,11:20:13.901,7.93,-107.0
643,11:20:13.947,5.98,-101.0
644,11:20:13.947,4.87,-97.0
645,11:20:13.981,4.59,-92.0
646,11:20:13.981,4.43,-89.0
647,11:20:14.015,5.21,-85.0
648,11:20:14.015,6.07,-82.0
649,11:20:14.05,7.72,-78.0
650,11:20:14.05,10.68,-77.0
651,11:20:14.099,15.22,-75.0
652,11:20:14.099,20.08,-74.0
653,11:20:14.147,25.85,-73.0
654,11:20:14.147,34.68,-71.0
655,11:20:14.181,35.45,-70.0
656,11:20:14.181,30.9,-69.0
657,11:20:14.216,27.72,-67.0
658,11:20:14.216,25.22,-67.0
659,11:20:14.25,47.95,-66.0
660,11:20:14.25,101.88,-67.0
661,11:20:14.3,-12.34,-67.0
662,11:20:14.3,-3.7,-67.0
663,11:20:14.349,-2.61,-67.0
664,11:20:14.349,-0.63,-68.0
665,11:20:14.398,-0.39,-68.0
666,11:20:14.398,0.6,-69.0
667,11:20:14.398,2.11,-71.0
668,11:20:14.432,3.88,-81.0
669,11:20:14.432,6.19,-96.0
670,11:20:14.467,10.04,-114.0
671,11:20:14.515,14.29,-132.0
672,11:20:14.515,17.37,-148.0
673,11:20:14.515,18.08,-162.0
674,11:20:14.55,17.72,-173.0
675,11:20:14.55,16.71,-182.0
676,11:20:14.6,15.7,-188.0
677,11:20:14.6,13.62,-190.0
678,11:20:14.633,11.15,-193.0
679,11:20:14.633,8.19,-194.0
680,11:20:14.669,7.32,-193.0
681,11:20:14.715,7.54,-187.0
682,11:20:14.715,7.92,-178.0
683,11:20:14.715,9.31,-168.0
684,11:20:14.749,11.37,-157.0
685,11:20:14.749,12.22,-145.0
686,11:20:14.782,11.29,-133.0
687,11:20:14.816,9.0,-124.0
688,11:20:14.816,5.97,-117.0
689,11:20:14.865,2.09,-111.0
690,11:20:14.865,-2.76,-105.0
691,11:20:14.899,-7.2,-101.0
692,11:20:14.899,-9.98,-96.0
693,11:20:14.933,-12.15,-94.0
694,11:20:14.933,-13.66,-90.0
695,11:20:14.98,-15.54,-87.0
696,11:20:14.98,-17.81,-83.0
697,11:20:15.015,-19.71,-80.0
698,11:20:15.015,-20.89,-79.0
699,11:20:15.049,-21.89,-78.0
700,11:20:15.049,-22.22,-76.0
701,11:20:15.084,-21.67,-73.0
702,11:20:15.132,-20.12,-72.0
703,11:20:15.132,-17.01,-71.0
704,11:20:15.132,-17.38,-70.0
705,11:20:15.166,-20.45,-69.0
706,11:20:15.215,-22.53,-69.0
707,11:20:15.215,-24.91,-70.0
708,11:20:15.215,18.81,-72.0
709,11:20:15.25,-3.34,-73.0
710,11:20:15.25,-45.22,-73.0
711,11:20:15.3,-50.03,-74.0
712,11:20:15.3,-48.31,-75.0
713,11:20:15.334,-46.9,-76.0
714,11:20:15.334,-45.49,-77.0
715,11:20:15.382,-42.99,-76.0
716,11:20:15.382,-38.93,-80.0
717,11:20:15.415,-34.16,-91.0
718,11:20:15.415,-29.31,-106.0
719,11:20:15.449,-24.25,-123.0
720,11:20:15.449,-17.64,-137.0
