,Time,II,PLETH
104,08:22:16.128,0.003,-0.20600000000000002
105,08:22:16.13,0.003,-0.20600000000000002
106,08:22:16.132,0.003,-0.20600000000000002
107,08:22:16.134,0.034,-0.20600000000000002
108,08:22:16.136,0.067,-0.222
109,08:22:16.138,0.099,-0.222
110,08:22:16.14,0.132,-0.222
111,08:22:16.142,0.165,-0.222
112,08:22:16.144,0.165,-0.24600000000000002
113,08:22:16.146,0.19699999999999998,-0.24600000000000002
114,08:22:16.148,0.19699999999999998,-0.24600000000000002
115,08:22:16.15,0.23,-0.24600000000000002
116,08:22:16.152,0.263,-0.262
117,08:22:16.154,0.295,-0.262
118,08:22:16.156,0.295,-0.262
119,08:22:16.158,0.295,-0.262
120,08:22:16.16,0.295,-0.285
121,08:22:16.162,0.295,-0.285
122,08:22:16.164,0.32799999999999996,-0.285
123,08:22:16.166,0.32799999999999996,-0.285
124,08:22:16.168,0.32799999999999996,-0.293
125,08:22:16.17,0.32799999999999996,-0.293
126,08:22:16.172,0.32799999999999996,-0.293
127,08:22:16.174,0.361,-0.293
128,08:22:16.176,0.361,-0.318
129,08:22:16.178,0.361,-0.318
130,08:22:16.18,0.39299999999999996,-0.318
131,08:22:16.182,0.39299999999999996,-0.318
132,08:22:16.184,0.39299999999999996,-0.33399999999999996
133,08:22:16.186,0.426,-0.33399999999999996
134,08:22:16.188,0.426,-0.33399999999999996
135,08:22:16.19,0.426,-0.33399999999999996
136,08:22:16.192,0.426,-0.35700000000000004
137,08:22:16.194,0.45799999999999996,-0.35700000000000004
138,08:22:16.196,0.45799999999999996,-0.35700000000000004
139,08:22:16.198,0.49,-0.35700000000000004
140,08:22:16.2,0.522,-0.381
141,08:22:16.202,0.522,-0.381
142,08:22:16.204,0.555,-0.381
143,08:22:16.206,0.555,-0.381
144,08:22:16.208,0.588,-0.397
145,08:22:16.21,0.62,-0.397
146,08:22:16.212,0.62,-0.397
147,08:22:16.214,0.62,-0.397
148,08:22:16.216,0.62,-0.42
149,08:22:16.218,0.653,-0.42
150,08:22:16.22,0.653,-0.42
151,08:22:16.222,0.685,-0.42
152,08:22:16.224,0.718,-0.436
153,08:22:16.226,0.7509999999999999,-0.436
154,08:22:16.228,0.7829999999999999,-0.436
155,08:22:16.23,0.816,-0.436
156,08:22:16.232,0.8490000000000001,-0.461
157,08:22:16.234,0.8809999999999999,-0.461
158,08:22:16.236,0.914,-0.461
159,08:22:16.238,0.945,-0.461
160,08:22:16.24,0.978,-0.47600000000000003
161,08:22:16.242,0.978,-0.47600000000000003
162,08:22:16.244,0.978,-0.47600000000000003
163,08:22:16.246,1.01,-0.47600000000000003
164,08:22:16.248,1.01,-0.5
165,08:22:16.25,1.043,-0.5
166,08:22:16.252,1.043,-0.5
167,08:22:16.254,1.043,-0.5
168,08:22:16.256,1.0759999999999998,-0.516
169,08:22:16.258,1.0759999999999998,-0.516
170,08:22:16.26,1.1079999999999999,-0.516
171,08:22:16.262,1.1079999999999999,-0.516
172,08:22:16.264,1.1079999999999999,-0.524
173,08:22:16.266,1.1079999999999999,-0.524
174,08:22:16.268,1.1079999999999999,-0.524
175,08:22:16.27,1.0759999999999998,-0.524
176,08:22:16.272,1.043,-0.539
177,08:22:16.274,1.01,-0.539
178,08:22:16.276,1.01,-0.539
179,08:22:16.278,0.978,-0.539
180,08:22:16.28,0.945,-0.555
181,08:22:16.282,0.914,-0.555
182,08:22:16.284,0.8809999999999999,-0.555
183,08:22:16.286,0.8490000000000001,-0.555
184,08:22:16.288,0.7829999999999999,-0.555
185,08:22:16.29,0.7509999999999999,-0.555
186,08:22:16.292,0.718,-0.555
187,08:22:16.294,0.685,-0.555
188,08:22:16.296,0.653,-0.555
189,08:22:16.298,0.62,-0.555
190,08:22:16.3,0.555,-0.555
191,08:22:16.302,0.522,-0.555
192,08:22:16.304,0.522,-0.547
193,08:22:16.306,0.49,-0.547
194,08:22:16.308,0.45799999999999996,-0.547
195,08:22:16.31,0.426,-0.547
196,08:22:16.312,0.361,-0.531
197,08:22:16.314,0.32799999999999996,-0.531
198,08:22:16.316,0.32799999999999996,-0.531
199,08:22:16.318,0.295,-0.531
200,08:22:16.32,0.263,-0.494
201,08:22:16.322,0.23,-0.494
202,08:22:16.324,0.23,-0.494
203,08:22:16.326,0.23,-0.494
204,08:22:16.328,0.19699999999999998,-0.45899999999999996
205,08:22:16.33,0.165,-0.45899999999999996
206,08:22:16.332,0.165,-0.45899999999999996
207,08:22:16.334,0.132,-0.45899999999999996
208,08:22:16.336,0.099,-0.424
209,08:22:16.338,0.067,-0.424
210,08:22:16.34,0.067,-0.424
211,08:22:16.342,0.034,-0.424
212,08:22:16.344,0.034,-0.376
213,08:22:16.346,0.003,-0.376
214,08:22:16.348,0.003,-0.376
215,08:22:16.35,0.003,-0.376
216,08:22:16.352,0.003,-0.313
217,08:22:16.354,0.003,-0.313
218,08:22:16.356,0.003,-0.313
219,08:22:16.358,0.003,-0.313
220,08:22:16.36,0.003,-0.258
221,08:22:16.362,0.003,-0.258
222,08:22:16.364,0.003,-0.258
223,08:22:16.366,-0.03,-0.258
224,08:22:16.368,-0.03,-0.195
225,08:22:16.37,0.003,-0.195
226,08:22:16.372,0.003,-0.195
227,08:22:16.374,0.003,-0.195
228,08:22:16.376,0.003,-0.146
229,08:22:16.378,0.003,-0.146
230,08:22:16.38,-0.03,-0.146
231,08:22:16.382,0.003,-0.146
232,08:22:16.384,0.003,-0.09
233,08:22:16.386,0.003,-0.09
234,08:22:16.388,0.003,-0.09
235,08:22:16.39,0.003,-0.09
236,08:22:16.392,0.003,-0.055999999999999994
237,08:22:16.394,0.003,-0.055999999999999994
238,08:22:16.396,0.003,-0.055999999999999994
239,08:22:16.398,0.003,-0.055999999999999994
240,08:22:16.4,0.003,-0.035
241,08:22:16.402,0.003,-0.035
242,08:22:16.404,0.003,-0.035
243,08:22:16.406,-0.03,-0.035
244,08:22:16.408,-0.03,-0.013999999999999999
245,08:22:16.41,-0.03,-0.013999999999999999
246,08:22:16.412,-0.03,-0.013999999999999999
247,08:22:16.414,-0.03,-0.013999999999999999
248,08:22:16.416,-0.03,-0.013999999999999999
249,08:22:16.418,-0.03,-0.013999999999999999
250,08:22:16.42,-0.03,-0.013999999999999999
251,08:22:16.422,-0.03,-0.013999999999999999
252,08:22:16.424,-0.03,-0.021
253,08:22:16.426,-0.03,-0.021
254,08:22:16.428,-0.062,-0.021
255,08:22:16.43,-0.062,-0.021
256,08:22:16.432,-0.062,-0.021
257,08:22:16.434,-0.062,-0.021
258,08:22:16.436,-0.062,-0.021
259,08:22:16.438,-0.095,-0.021
260,08:22:16.44,-0.095,-0.035
261,08:22:16.442,-0.095,-0.035
262,08:22:16.444,-0.095,-0.035
263,08:22:16.446,-0.095,-0.035
264,08:22:16.448,-0.095,-0.055999999999999994
265,08:22:16.45,-0.095,-0.055999999999999994
266,08:22:16.452,-0.095,-0.055999999999999994
267,08:22:16.454,-0.095,-0.055999999999999994
268,08:22:16.456,-0.128,-0.09
269,08:22:16.458,-0.128,-0.09
270,08:22:16.46,-0.128,-0.09
271,08:22:16.462,-0.128,-0.09
272,08:22:16.464,-0.128,-0.125
273,08:22:16.466,-0.095,-0.125
274,08:22:16.468,-0.095,-0.125
275,08:22:16.47,-0.095,-0.125
276,08:22:16.472,-0.095,-0.16
277,08:22:22.772,-0.03,0.647
278,08:22:22.774,-0.03,0.647
279,08:22:22.776,-0.03,0.59
280,08:22:22.778,-0.03,0.59
281,08:22:22.78,0.003,0.59
282,08:22:22.782,-0.03,0.59
283,08:22:22.784,-0.03,0.524
284,08:22:22.786,-0.03,0.524
285,08:22:22.788,-0.03,0.524
286,08:22:22.79,-0.03,0.524
287,08:22:22.792,-0.03,0.45899999999999996
288,08:22:22.794,-0.03,0.45899999999999996
289,08:22:22.796,-0.062,0.45899999999999996
290,08:22:22.798,-0.062,0.45899999999999996
291,08:22:22.8,-0.062,0.409
292,08:22:22.802,-0.062,0.409
293,08:22:22.804,-0.062,0.409
294,08:22:22.806,-0.062,0.409
295,08:22:22.808,-0.062,0.35200000000000004
296,08:22:22.81,-0.062,0.35200000000000004
297,08:22:22.812,-0.062,0.35200000000000004
298,08:22:22.814,-0.062,0.35200000000000004
299,08:22:22.816,-0.03,0.311
300,08:22:22.818,-0.03,0.311
301,08:22:22.82,-0.03,0.311
302,08:22:22.822,-0.03,0.311
303,08:22:22.824,0.003,0.27
304,08:22:22.826,0.003,0.27
305,08:22:22.828,0.003,0.27
306,08:22:22.83,0.003,0.27
307,08:22:22.832,0.003,0.23
308,08:22:22.834,0.003,0.23
309,08:22:22.836,0.003,0.23
310,08:22:22.838,0.003,0.23
311,08:22:22.84,0.034,0.19699999999999998
312,08:22:22.842,0.034,0.19699999999999998
313,08:22:22.844,0.003,0.19699999999999998
314,08:22:22.846,0.003,0.19699999999999998
315,08:22:22.848,0.003,0.155
316,08:22:22.85,0.003,0.155
317,08:22:22.852,-0.03,0.155
318,08:22:22.854,-0.03,0.155
319,08:22:22.856,-0.062,0.131
320,08:22:22.858,-0.128,0.131
321,08:22:22.86,-0.193,0.131
322,08:22:22.862,-0.29100000000000004,0.131
323,08:22:22.864,-0.32299999999999995,0.106
324,08:22:22.866,-0.389,0.106
325,08:22:22.868,-0.45399999999999996,0.106
326,08:22:22.87,-0.518,0.106
327,08:22:22.872,-0.616,0.08199999999999999
328,08:22:22.874,-0.812,0.08199999999999999
329,08:22:22.876,-1.006,0.08199999999999999
330,08:22:22.878,-1.169,0.08199999999999999
331,08:22:22.88,-1.3,0.049
332,08:22:22.882,-1.396,0.049
333,08:22:22.884,-1.429,0.049
334,08:22:22.886,-1.4609999999999999,0.049
335,08:22:22.888,-1.527,0.033
336,08:22:22.89,-1.527,0.033
337,08:22:22.892,-1.527,0.033
338,08:22:22.894,-1.494,0.033
339,08:22:22.896,-1.494,0.008
340,08:22:22.898,-1.4609999999999999,0.008
341,08:22:22.9,-1.429,0.008
342,08:22:22.902,-1.365,0.008
343,08:22:22.904,-1.2670000000000001,-0.017
344,08:22:22.906,-1.202,-0.017
345,08:22:22.908,-1.104,-0.017
346,08:22:22.91,-1.006,-0.017
347,08:22:22.912,-0.909,-0.040999999999999995
348,08:22:22.914,-0.8440000000000001,-0.040999999999999995
349,08:22:22.916,-0.746,-0.040999999999999995
350,08:22:22.918,-0.6809999999999999,-0.040999999999999995
351,08:22:22.92,-0.616,-0.057999999999999996
352,08:22:22.922,-0.55,-0.057999999999999996
353,08:22:22.924,-0.485,-0.057999999999999996
354,08:22:22.926,-0.45399999999999996,-0.057999999999999996
355,08:22:22.928,-0.389,-0.08199999999999999
356,08:22:22.93,-0.32299999999999995,-0.08199999999999999
357,08:22:22.932,-0.29100000000000004,-0.08199999999999999
358,08:22:22.934,-0.258,-0.08199999999999999
359,08:22:22.936,-0.226,-0.098
360,08:22:22.938,-0.193,-0.098
361,08:22:22.94,-0.16,-0.098
362,08:22:22.942,-0.16,-0.098
363,08:22:22.944,-0.095,-0.12300000000000001
364,08:22:22.946,-0.095,-0.12300000000000001
365,08:22:22.948,-0.095,-0.12300000000000001
366,08:22:22.95,-0.062,-0.12300000000000001
367,08:22:22.952,-0.062,-0.147
368,08:22:22.954,-0.03,-0.147
369,08:22:22.956,0.003,-0.147
370,08:22:22.958,0.003,-0.147
371,08:22:22.96,0.034,-0.18
372,08:22:22.962,0.067,-0.18
373,08:22:22.964,0.099,-0.18
374,08:22:22.966,0.132,-0.18
375,08:22:22.968,0.165,-0.19699999999999998
376,08:22:22.97,0.165,-0.19699999999999998
377,08:22:22.972,0.19699999999999998,-0.19699999999999998
378,08:22:22.974,0.19699999999999998,-0.19699999999999998
379,08:22:22.976,0.19699999999999998,-0.19699999999999998
380,08:22:22.978,0.19699999999999998,-0.19699999999999998
381,08:22:22.98,0.19699999999999998,-0.19699999999999998
382,08:22:22.982,0.23,-0.19699999999999998
383,08:22:22.984,0.23,-0.221
384,08:22:22.986,0.23,-0.221
385,08:22:22.988,0.263,-0.221
386,08:22:22.99,0.263,-0.221
387,08:22:22.992,0.263,-0.237
388,08:22:22.994,0.263,-0.237
389,08:22:22.996,0.295,-0.237
390,08:22:22.998,0.295,-0.237
391,08:22:23,0.295,-0.262
392,08:22:23.002,0.295,-0.262
393,08:22:23.004,0.295,-0.262
394,08:22:23.006,0.295,-0.262
395,08:22:23.008,0.295,-0.28600000000000003
396,08:22:23.01,0.295,-0.28600000000000003
397,08:22:23.012,0.295,-0.28600000000000003
398,08:22:23.014,0.32799999999999996,-0.28600000000000003
399,08:22:23.016,0.32799999999999996,-0.295
400,08:22:23.018,0.32799999999999996,-0.295
401,08:22:23.02,0.32799999999999996,-0.295
402,08:22:23.022,0.361,-0.295
403,08:22:23.024,0.39299999999999996,-0.32799999999999996
404,08:22:23.026,0.39299999999999996,-0.32799999999999996
405,08:22:23.028,0.426,-0.32799999999999996
406,08:22:23.03,0.426,-0.32799999999999996
407,08:22:23.032,0.45799999999999996,-0.35200000000000004
408,08:22:23.034,0.45799999999999996,-0.35200000000000004
409,08:22:23.036,0.49,-0.35200000000000004
410,08:22:23.038,0.522,-0.35200000000000004
411,08:22:23.04,0.555,-0.36
412,08:22:23.042,0.555,-0.36
413,08:22:23.044,0.588,-0.36
414,08:22:23.046,0.588,-0.36
415,08:22:23.048,0.62,-0.385
416,08:22:23.05,0.653,-0.385
417,08:22:23.052,0.685,-0.385
418,08:22:23.054,0.685,-0.385
419,08:22:23.056,0.718,-0.39299999999999996
420,08:22:23.058,0.7509999999999999,-0.39299999999999996
421,08:22:23.06,0.7829999999999999,-0.39299999999999996
422,08:22:23.062,0.7829999999999999,-0.39299999999999996
423,08:22:23.064,0.8490000000000001,-0.41700000000000004
424,08:22:23.066,0.8490000000000001,-0.41700000000000004
425,08:22:23.068,0.8809999999999999,-0.41700000000000004
426,08:22:23.07,0.914,-0.41700000000000004
427,08:22:23.072,0.914,-0.434
428,08:22:23.074,0.945,-0.434
429,08:22:23.076,0.945,-0.434
430,08:22:23.078,0.945,-0.434
431,08:22:23.08,0.945,-0.434
432,08:22:23.082,0.945,-0.434
433,08:22:23.084,0.945,-0.434
434,08:22:23.086,0.945,-0.434
435,08:22:23.088,0.945,-0.451
436,08:22:23.09,0.914,-0.451
437,08:22:23.092,0.914,-0.451
438,08:22:23.094,0.914,-0.451
439,08:22:23.096,0.8809999999999999,-0.467
440,08:22:23.098,0.8809999999999999,-0.467
441,08:22:23.1,0.8809999999999999,-0.467
442,08:22:23.102,0.8490000000000001,-0.467
443,08:22:23.104,0.816,-0.475
444,08:22:23.106,0.7829999999999999,-0.475
445,08:22:23.108,0.7509999999999999,-0.475
446,08:22:23.11,0.718,-0.475
447,08:22:23.112,0.685,-0.483
448,08:22:23.114,0.653,-0.483
449,08:22:23.116,0.62,-0.483
450,08:22:23.118,0.588,-0.483
451,08:22:23.12,0.588,-0.467
452,08:22:23.122,0.555,-0.467
453,08:22:23.124,0.522,-0.467
454,08:22:23.126,0.49,-0.467
455,08:22:23.128,0.45799999999999996,-0.467
456,08:22:23.13,0.426,-0.467
457,08:22:23.132,0.426,-0.467
458,08:22:23.134,0.39299999999999996,-0.467
459,08:22:23.136,0.361,-0.451
460,08:22:23.138,0.32799999999999996,-0.451
461,08:22:23.14,0.295,-0.451
462,08:22:23.142,0.295,-0.451
463,08:22:23.144,0.23,-0.409
464,08:22:23.146,0.19699999999999998,-0.409
465,08:22:23.148,0.19699999999999998,-0.409
466,08:22:23.15,0.165,-0.409
467,08:22:23.152,0.132,-0.368
468,08:22:23.154,0.099,-0.368
469,08:22:23.156,0.099,-0.368
470,08:22:23.158,0.067,-0.368
471,08:22:23.16,0.034,-0.311
472,08:22:23.162,0.003,-0.311
473,08:22:23.164,0.003,-0.311
474,08:22:23.166,0.003,-0.311
475,08:22:23.168,-0.03,-0.245
476,08:22:23.17,-0.03,-0.245
477,08:22:23.172,-0.062,-0.245
478,08:22:23.174,-0.062,-0.245
479,08:22:23.176,-0.062,-0.172
480,08:22:23.178,-0.095,-0.172
481,08:22:23.18,-0.095,-0.172
482,08:22:23.182,-0.128,-0.172
483,08:22:23.184,-0.128,-0.09
484,08:22:23.186,-0.16,-0.09
485,08:22:23.188,-0.16,-0.09
486,08:22:23.19,-0.16,-0.09
487,08:22:23.192,-0.16,-0.017
488,08:22:23.194,-0.193,-0.017
489,08:22:23.196,-0.16,-0.017
490,08:22:23.198,-0.193,-0.017
491,08:22:23.2,-0.193,0.066
492,08:22:23.202,-0.193,0.066
493,08:22:23.204,-0.193,0.066
494,08:22:23.206,-0.193,0.066
495,08:22:23.208,-0.193,0.115
496,08:22:23.21,-0.193,0.115
497,08:22:23.212,-0.193,0.115
498,08:22:23.214,-0.193,0.115
499,08:22:23.216,-0.193,0.18
500,08:22:23.218,-0.193,0.18
501,08:22:23.22,-0.193,0.18
502,08:22:23.222,-0.193,0.18
503,08:22:23.224,-0.226,0.221
504,08:22:23.226,-0.226,0.221
505,08:22:23.228,-0.226,0.221
506,08:22:23.23,-0.193,0.221
507,08:22:23.232,-0.193,0.254
508,08:22:23.234,-0.193,0.254
509,08:22:23.236,-0.193,0.254
510,08:22:23.238,-0.193,0.254
511,08:22:23.24,-0.193,0.27
512,08:22:23.242,-0.193,0.27
513,08:22:23.244,-0.193,0.27
514,08:22:23.246,-0.193,0.27
515,08:22:23.248,-0.193,0.27
516,08:22:23.25,-0.193,0.27
517,08:22:23.252,-0.193,0.27
518,08:22:23.254,-0.193,0.27
519,08:22:23.256,-0.193,0.27
520,08:22:23.258,-0.193,0.27
521,08:22:23.26,-0.193,0.27
522,08:22:23.262,-0.193,0.27
523,08:22:23.264,-0.193,0.245
524,08:22:23.266,-0.193,0.245
525,08:22:23.268,-0.193,0.245
526,08:22:23.27,-0.193,0.245
527,08:22:23.272,-0.193,0.213
528,08:22:23.274,-0.16,0.213
529,08:22:23.276,-0.16,0.213
530,08:22:23.278,-0.16,0.213
531,08:22:23.28,-0.16,0.18899999999999997
532,08:22:23.282,-0.16,0.18899999999999997
533,08:22:23.284,-0.16,0.18899999999999997
534,08:22:23.286,-0.16,0.18899999999999997
535,08:22:23.288,-0.128,0.131
536,08:22:23.29,-0.128,0.131
537,08:22:23.292,-0.128,0.131
538,08:22:23.294,-0.128,0.131
539,08:22:23.296,-0.128,0.08199999999999999
540,08:22:23.298,-0.128,0.08199999999999999
541,08:22:23.3,-0.095,0.08199999999999999
542,08:22:23.302,-0.095,0.08199999999999999
543,08:22:23.304,-0.095,0.040999999999999995
544,08:22:23.306,-0.095,0.040999999999999995
545,08:22:23.308,-0.095,0.040999999999999995
546,08:22:23.31,-0.095,0.040999999999999995
547,08:22:23.312,-0.095,-0.017
548,08:22:23.314,-0.062,-0.017
549,08:22:23.316,-0.062,-0.017
550,08:22:23.318,-0.062,-0.017
551,08:22:23.32,-0.062,-0.057999999999999996
552,08:22:23.322,-0.062,-0.057999999999999996
553,08:22:23.324,-0.062,-0.057999999999999996
554,08:22:23.326,-0.062,-0.057999999999999996
555,08:22:23.328,-0.062,-0.115
556,08:22:23.33,-0.062,-0.115
557,08:22:25.254,-0.095,0.11699999999999999
558,08:22:25.256,-0.095,0.081
559,08:22:25.258,-0.062,0.081
560,08:22:25.26,-0.095,0.081
561,08:22:25.262,-0.062,0.081
562,08:22:25.264,-0.062,0.037000000000000005
563,08:22:25.266,-0.062,0.037000000000000005
564,08:22:25.268,-0.062,0.037000000000000005
565,08:22:25.27,-0.095,0.037000000000000005
566,08:22:25.272,-0.095,0.0
567,08:22:25.274,-0.128,0.0
568,08:22:25.276,-0.128,0.0
569,08:22:25.278,-0.128,0.0
570,08:22:25.28,-0.095,-0.043
571,08:22:25.282,-0.095,-0.043
572,08:22:25.284,-0.095,-0.043
573,08:22:25.286,-0.095,-0.043
574,08:22:25.288,-0.095,-0.069
575,08:22:25.29,-0.095,-0.069
576,08:22:25.292,-0.095,-0.069
577,08:22:25.294,-0.062,-0.069
578,08:22:25.296,-0.095,-0.1
579,08:22:25.298,-0.095,-0.1
580,08:22:25.3,-0.095,-0.1
581,08:22:25.302,-0.095,-0.1
582,08:22:25.304,-0.095,-0.13699999999999998
583,08:22:25.306,-0.095,-0.13699999999999998
584,08:22:25.308,-0.095,-0.13699999999999998
585,08:22:25.31,-0.095,-0.13699999999999998
586,08:22:25.312,-0.095,-0.155
587,08:22:25.314,-0.095,-0.155
588,08:22:25.316,-0.062,-0.155
589,08:22:25.318,-0.062,-0.155
590,08:22:25.32,-0.062,-0.18
591,08:22:25.322,-0.062,-0.18
592,08:22:25.324,-0.062,-0.18
593,08:22:25.326,-0.062,-0.18
594,08:22:25.328,-0.062,-0.193
595,08:22:25.33,-0.062,-0.193
596,08:22:25.332,-0.062,-0.193
597,08:22:25.334,-0.062,-0.193
598,08:22:25.336,-0.03,-0.205
599,08:22:25.338,-0.03,-0.205
600,08:22:25.34,0.003,-0.205
601,08:22:25.342,0.003,-0.205
602,08:22:25.344,0.003,-0.217
603,08:22:25.346,0.003,-0.217
604,08:22:25.348,0.034,-0.217
605,08:22:25.35,0.034,-0.217
606,08:22:25.352,0.067,-0.23600000000000002
607,08:22:25.354,0.067,-0.23600000000000002
608,08:22:25.356,0.067,-0.23600000000000002
609,08:22:25.358,0.067,-0.23600000000000002
610,08:22:25.36,0.034,-0.242
611,08:22:25.362,0.034,-0.242
612,08:22:25.364,0.003,-0.242
613,08:22:25.366,0.003,-0.242
614,08:22:25.368,-0.03,-0.242
615,08:22:25.37,-0.062,-0.242
616,08:22:25.372,-0.095,-0.242
617,08:22:25.374,-0.16,-0.242
618,08:22:25.376,-0.226,-0.255
619,08:22:25.378,-0.29100000000000004,-0.255
620,08:22:25.38,-0.35600000000000004,-0.255
621,08:22:25.382,-0.389,-0.255
622,08:22:25.384,-0.45399999999999996,-0.261
623,08:22:25.386,-0.518,-0.261
624,08:22:25.388,-0.6809999999999999,-0.261
625,08:22:25.39,-0.877,-0.261
626,08:22:25.392,-1.104,-0.261
627,08:22:25.394,-1.202,-0.261
628,08:22:25.396,-1.3,-0.261
629,08:22:25.398,-1.365,-0.261
630,08:22:25.4,-1.429,-0.267
631,08:22:25.402,-1.4609999999999999,-0.267
632,08:22:25.404,-1.4609999999999999,-0.267
633,08:22:25.406,-1.4609999999999999,-0.267
634,08:22:25.408,-1.429,-0.28
635,08:22:25.41,-1.396,-0.28
636,08:22:25.412,-1.396,-0.28
637,08:22:25.414,-1.365,-0.28
638,08:22:25.416,-1.3319999999999999,-0.285
639,08:22:25.418,-1.234,-0.285
640,08:22:25.42,-1.169,-0.285
641,08:22:25.422,-1.071,-0.285
642,08:22:25.424,-0.973,-0.285
643,08:22:25.426,-0.877,-0.285
644,08:22:25.428,-0.812,-0.285
645,08:22:25.43,-0.746,-0.285
646,08:22:25.432,-0.6809999999999999,-0.285
647,08:22:25.434,-0.616,-0.285
648,08:22:25.436,-0.55,-0.285
649,08:22:25.438,-0.485,-0.285
650,08:22:25.44,-0.42100000000000004,-0.298
651,08:22:25.442,-0.35600000000000004,-0.298
652,08:22:25.444,-0.32299999999999995,-0.298
653,08:22:25.446,-0.29100000000000004,-0.298
654,08:22:25.448,-0.258,-0.304
655,08:22:25.45,-0.226,-0.304
656,08:22:25.452,-0.226,-0.304
657,08:22:25.454,-0.193,-0.304
658,08:22:25.456,-0.193,-0.304
659,08:22:25.458,-0.16,-0.304
660,08:22:25.46,-0.16,-0.304
